,DATE,ENTRIES,EXITS
0,03/27/2021,1081471.0,1221227.0
1,03/28/2021,649219.0,758197.0
2,03/29/2021,1499706.0,1548779.0
3,03/30/2021,1609856.0,1662857.0
4,03/31/2021,1553539.0,1602061.0
5,04/01/2021,1564012.0,1619328.0
6,04/02/2021,1450273.0,1531536.0
7,03/20/2021,1031982.0,1165176.0
8,03/21/2021,805864.0,935680.0
9,03/22/2021,1562523.0,1591522.0
10,03/23/2021,1620760.0,1644005.0
11,03/24/2021,1589528.0,1617049.0
12,03/25/2021,1640943.0,1664524.0
13,03/26/2021,1609975.0,1666755.0
14,03/13/2021,1044631.0,1181931.0
15,03/14/2021,741658.0,853643.0
16,03/15/2021,1505959.0,1537595.0
17,03/16/2021,1564652.0,1589373.0
18,03/17/2021,1599506.0,1632046.0
19,03/18/2021,1524838.0,1556216.0
20,03/19/2021,1600609.0,1648026.0
21,03/06/2021,978004.0,1108312.0
22,03/07/2021,754291.0,870766.0
23,03/08/2021,1547636.0,1574566.0
24,03/09/2021,1627095.0,1662842.0
25,03/10/2021,1633165.0,1668819.0
26,03/11/2021,1663996.0,1712987.0
27,03/12/2021,1663936.0,1734600.0
28,02/27/2021,903129.0,1015357.0
29,02/28/2021,690631.0,795769.0
30,03/01/2021,1531049.0,1556097.0
31,03/02/2021,1571089.0,1596130.0
32,03/03/2021,1646259.0,1674807.0
33,03/04/2021,1611110.0,1639484.0
34,03/05/2021,1598238.0,1651376.0
