,DATE,ENTRIES,EXITS
0,03/27/2021,1080485.0,1222631.0
1,03/28/2021,645813.0,756274.0
2,03/29/2021,1498848.0,1549748.0
3,03/30/2021,1614060.0,1665047.0
4,03/31/2021,1555771.0,1602959.0
5,04/01/2021,1563766.0,1616880.0
6,04/02/2021,1450014.0,1536759.0
7,03/20/2021,1029927.0,1164235.0
8,03/21/2021,804267.0,933935.0
9,03/22/2021,1561616.0,1590376.0
10,03/23/2021,1622120.0,1649508.0
11,03/24/2021,1589845.0,1615333.0
12,03/25/2021,1642801.0,1670121.0
13,03/26/2021,1612582.0,1672606.0
14,03/13/2021,1044652.0,1185683.0
15,03/14/2021,739937.0,850604.0
16,03/15/2021,1505437.0,1534728.0
17,03/16/2021,1562797.0,1586890.0
18,03/17/2021,1599689.0,1630282.0
19,03/18/2021,1523749.0,1555506.0
20,03/19/2021,1601476.0,1652117.0
21,03/06/2021,975802.0,1105504.0
22,03/07/2021,753119.0,868782.0
23,03/08/2021,1547549.0,1576948.0
24,03/09/2021,1632692.0,1670823.0
25,03/10/2021,1637984.0,1680584.0
26,03/11/2021,1665591.0,1716883.0
27,03/12/2021,1665513.0,1741061.0
28,02/27/2021,902524.0,1015451.0
29,02/28/2021,689920.0,796011.0
30,03/01/2021,1531347.0,1556460.0
31,03/02/2021,1571031.0,1594627.0
32,03/03/2021,1647548.0,1677255.0
33,03/04/2021,1612808.0,1641566.0
34,03/05/2021,1600230.0,1654278.0
