,DATE,ENTRIES,EXITS
0,03/27/2021,1050412.0,1172606.0
1,03/28/2021,638037.0,746262.0
2,03/29/2021,1428172.0,1437618.0
3,03/30/2021,1520163.0,1525281.0
4,03/31/2021,1468975.0,1467349.0
5,04/01/2021,1482284.0,1489787.0
6,04/02/2021,1389103.0,1431832.0
7,03/20/2021,1006019.0,1122575.0
8,03/21/2021,791845.0,917488.0
9,03/22/2021,1490880.0,1472591.0
10,03/23/2021,1533212.0,1503809.0
11,03/24/2021,1508254.0,1482241.0
12,03/25/2021,1551447.0,1526035.0
13,03/26/2021,1521101.0,1525913.0
14,03/13/2021,1015058.0,1131516.0
15,03/14/2021,724522.0,823217.0
16,03/15/2021,1433392.0,1416854.0
17,03/16/2021,1496117.0,1472087.0
18,03/17/2021,1519990.0,1500759.0
19,03/18/2021,1452727.0,1434507.0
20,03/19/2021,1517405.0,1518492.0
21,03/06/2021,960279.0,1075179.0
22,03/07/2021,747541.0,859030.0
23,03/08/2021,1455757.0,1430824.0
24,03/09/2021,1533882.0,1515955.0
25,03/10/2021,1531261.0,1507933.0
26,03/11/2021,1543401.0,1536692.0
27,03/12/2021,1552181.0,1554107.0
28,02/27/2021,883747.0,982759.0
29,02/28/2021,681958.0,779921.0
30,03/01/2021,1454204.0,1436608.0
31,03/02/2021,1479742.0,1462090.0
32,03/03/2021,1540022.0,1515564.0
33,03/04/2021,1507348.0,1489078.0
34,03/05/2021,1497333.0,1506383.0
