,DATE,ENTRIES,EXITS
0,03/27/2021,1087883.0,1226880.0
1,03/28/2021,654411.0,762912.0
2,03/29/2021,1505623.0,1558495.0
3,03/30/2021,1617773.0,1671716.0
4,03/31/2021,1557632.0,1607534.0
5,04/01/2021,1567148.0,1624672.0
6,04/02/2021,1456722.0,1540615.0
7,03/20/2021,1034244.0,1168737.0
8,03/21/2021,808390.0,937919.0
9,03/22/2021,1565094.0,1596290.0
10,03/23/2021,1628593.0,1654572.0
11,03/24/2021,1596911.0,1621004.0
12,03/25/2021,1650622.0,1675853.0
13,03/26/2021,1620711.0,1676584.0
14,03/13/2021,1046951.0,1190331.0
15,03/14/2021,743659.0,855270.0
16,03/15/2021,1508890.0,1541628.0
17,03/16/2021,1567544.0,1593729.0
18,03/17/2021,1605966.0,1637897.0
19,03/18/2021,1526751.0,1560421.0
20,03/19/2021,1604345.0,1655934.0
21,03/06/2021,978750.0,1111787.0
22,03/07/2021,756848.0,873656.0
23,03/08/2021,1550901.0,1584762.0
24,03/09/2021,1628565.0,1670089.0
25,03/10/2021,1638998.0,1678572.0
26,03/11/2021,1670258.0,1725348.0
27,03/12/2021,1670389.0,1745920.0
28,02/27/2021,910558.0,1019902.0
29,02/28/2021,694683.0,797823.0
30,03/01/2021,1537225.0,1560355.0
31,03/02/2021,1576416.0,1600707.0
32,03/03/2021,1650692.0,1684775.0
33,03/04/2021,1616340.0,1652174.0
34,03/05/2021,1600952.0,1659797.0
