,DATE,ENTRIES,EXITS
0,03/27/2021,1090699.0,1232791.0
1,03/28/2021,657466.0,763420.0
2,03/29/2021,1508040.0,1559934.0
3,03/30/2021,1620630.0,1677291.0
4,03/31/2021,1560041.0,1611603.0
5,04/01/2021,1569205.0,1628523.0
6,04/02/2021,1459473.0,1547925.0
7,03/20/2021,1035987.0,1172531.0
8,03/21/2021,809031.0,939413.0
9,03/22/2021,1566126.0,1599117.0
10,03/23/2021,1628749.0,1658766.0
11,03/24/2021,1597908.0,1624615.0
12,03/25/2021,1652029.0,1680269.0
13,03/26/2021,1620972.0,1681702.0
14,03/13/2021,1052035.0,1195793.0
15,03/14/2021,746822.0,857836.0
16,03/15/2021,1512957.0,1545553.0
17,03/16/2021,1568541.0,1597875.0
18,03/17/2021,1606272.0,1639974.0
19,03/18/2021,1528531.0,1562694.0
20,03/19/2021,1605877.0,1659295.0
21,03/06/2021,982678.0,1113919.0
22,03/07/2021,760781.0,875750.0
23,03/08/2021,1556252.0,1591169.0
24,03/09/2021,1644071.0,1685785.0
25,03/10/2021,1649185.0,1700904.0
26,03/11/2021,1675107.0,1734652.0
27,03/12/2021,1672840.0,1753849.0
28,02/27/2021,916329.0,1028157.0
29,02/28/2021,701916.0,803444.0
30,03/01/2021,1543981.0,1572538.0
31,03/02/2021,1583232.0,1612758.0
32,03/03/2021,1659053.0,1695547.0
33,03/04/2021,1622118.0,1660068.0
34,03/05/2021,1607084.0,1668325.0
