,DATE,ENTRIES,EXITS
0,03/27/2021,1089887.0,1230441.0
1,03/28/2021,657380.0,763083.0
2,03/29/2021,1507905.0,1559413.0
3,03/30/2021,1619994.0,1676697.0
4,03/31/2021,1560037.0,1611603.0
5,04/01/2021,1569165.0,1628012.0
6,04/02/2021,1459133.0,1546928.0
7,03/20/2021,1035812.0,1172460.0
8,03/21/2021,808334.0,937845.0
9,03/22/2021,1566121.0,1599116.0
10,03/23/2021,1628749.0,1658766.0
11,03/24/2021,1597814.0,1624391.0
12,03/25/2021,1651663.0,1678879.0
13,03/26/2021,1620852.0,1681455.0
14,03/13/2021,1050884.0,1191657.0
15,03/14/2021,746727.0,857779.0
16,03/15/2021,1512549.0,1545172.0
17,03/16/2021,1568134.0,1597662.0
18,03/17/2021,1606200.0,1639926.0
19,03/18/2021,1528479.0,1562505.0
20,03/19/2021,1605473.0,1659234.0
21,03/06/2021,982578.0,1113757.0
22,03/07/2021,760690.0,875625.0
23,03/08/2021,1555548.0,1588870.0
24,03/09/2021,1635996.0,1679224.0
25,03/10/2021,1644958.0,1690733.0
26,03/11/2021,1674937.0,1733448.0
27,03/12/2021,1672047.0,1751694.0
28,02/27/2021,915829.0,1025785.0
29,02/28/2021,701698.0,802594.0
30,03/01/2021,1542525.0,1568879.0
31,03/02/2021,1583059.0,1611131.0
32,03/03/2021,1658283.0,1693509.0
33,03/04/2021,1621676.0,1658278.0
34,03/05/2021,1605643.0,1665604.0
