,DATE,ENTRIES,EXITS
0,03/27/2021,1073607.0,1214814.0
1,03/28/2021,641420.0,753204.0
2,03/29/2021,1494406.0,1542476.0
3,03/30/2021,1607987.0,1656538.0
4,03/31/2021,1546621.0,1594036.0
5,04/01/2021,1555881.0,1610533.0
6,04/02/2021,1445137.0,1531401.0
7,03/20/2021,1026753.0,1157834.0
8,03/21/2021,801354.0,929616.0
9,03/22/2021,1560605.0,1583568.0
10,03/23/2021,1619790.0,1638469.0
11,03/24/2021,1587609.0,1609302.0
12,03/25/2021,1637612.0,1665994.0
13,03/26/2021,1606554.0,1663726.0
14,03/13/2021,1039031.0,1181287.0
15,03/14/2021,734955.0,846347.0
16,03/15/2021,1499549.0,1528268.0
17,03/16/2021,1558058.0,1577887.0
18,03/17/2021,1595924.0,1621658.0
19,03/18/2021,1521105.0,1547826.0
20,03/19/2021,1599362.0,1643009.0
21,03/06/2021,973514.0,1104089.0
22,03/07/2021,750078.0,866560.0
23,03/08/2021,1544091.0,1572109.0
24,03/09/2021,1628432.0,1664822.0
25,03/10/2021,1633590.0,1670601.0
26,03/11/2021,1662599.0,1711200.0
27,03/12/2021,1661363.0,1734637.0
28,02/27/2021,897780.0,1012516.0
29,02/28/2021,685073.0,791996.0
30,03/01/2021,1527487.0,1550176.0
31,03/02/2021,1565740.0,1589910.0
32,03/03/2021,1644057.0,1668652.0
33,03/04/2021,1609247.0,1634732.0
34,03/05/2021,1595732.0,1649598.0
