,DATE,ENTRIES,EXITS
0,03/27/2021,1072827.0,1212576.0
1,03/28/2021,641420.0,753203.0
2,03/29/2021,1494404.0,1542377.0
3,03/30/2021,1607620.0,1655850.0
4,03/31/2021,1546619.0,1593947.0
5,04/01/2021,1555880.0,1610462.0
6,04/02/2021,1444748.0,1531096.0
7,03/20/2021,1026753.0,1157834.0
8,03/21/2021,801354.0,929616.0
9,03/22/2021,1560605.0,1583568.0
10,03/23/2021,1619398.0,1637547.0
11,03/24/2021,1587454.0,1608734.0
12,03/25/2021,1637457.0,1665770.0
13,03/26/2021,1606094.0,1662215.0
14,03/13/2021,1038515.0,1179062.0
15,03/14/2021,734955.0,846347.0
16,03/15/2021,1499326.0,1527961.0
17,03/16/2021,1557968.0,1577431.0
18,03/17/2021,1595924.0,1621658.0
19,03/18/2021,1521089.0,1547748.0
20,03/19/2021,1599265.0,1642538.0
21,03/06/2021,973414.0,1103927.0
22,03/07/2021,750078.0,866560.0
23,03/08/2021,1543638.0,1568695.0
24,03/09/2021,1627749.0,1659876.0
25,03/10/2021,1632896.0,1665650.0
26,03/11/2021,1661995.0,1706880.0
27,03/12/2021,1660653.0,1731261.0
28,02/27/2021,897456.0,1010658.0
29,02/28/2021,684916.0,791217.0
30,03/01/2021,1526876.0,1545698.0
31,03/02/2021,1564908.0,1585962.0
32,03/03/2021,1643370.0,1663159.0
33,03/04/2021,1608372.0,1629798.0
34,03/05/2021,1595135.0,1645512.0
