,DATE,ENTRIES,EXITS
0,03/27/2021,1029407.0,1144538.0
1,03/28/2021,631426.0,737789.0
2,03/29/2021,1405309.0,1417647.0
3,03/30/2021,1494918.0,1505004.0
4,03/31/2021,1450919.0,1458853.0
5,04/01/2021,1456551.0,1470785.0
6,04/02/2021,1364360.0,1407632.0
7,03/20/2021,990842.0,1102709.0
8,03/21/2021,780524.0,899891.0
9,03/22/2021,1460067.0,1454595.0
10,03/23/2021,1503803.0,1487949.0
11,03/24/2021,1486148.0,1472841.0
12,03/25/2021,1524838.0,1506978.0
13,03/26/2021,1496079.0,1503494.0
14,03/13/2021,1002446.0,1115993.0
15,03/14/2021,720618.0,820810.0
16,03/15/2021,1412722.0,1411775.0
17,03/16/2021,1472828.0,1462286.0
18,03/17/2021,1488849.0,1478468.0
19,03/18/2021,1437927.0,1429916.0
20,03/19/2021,1487516.0,1491909.0
21,03/06/2021,950026.0,1059161.0
22,03/07/2021,738835.0,846911.0
23,03/08/2021,1437730.0,1419183.0
24,03/09/2021,1502158.0,1491411.0
25,03/10/2021,1505524.0,1491616.0
26,03/11/2021,1530084.0,1525364.0
27,03/12/2021,1523854.0,1537427.0
28,02/27/2021,876097.0,973494.0
29,02/28/2021,677964.0,773916.0
30,03/01/2021,1430153.0,1413642.0
31,03/02/2021,1461352.0,1437613.0
32,03/03/2021,1515760.0,1492731.0
33,03/04/2021,1490941.0,1472744.0
34,03/05/2021,1478950.0,1485137.0
