,DATE,ENTRIES,EXITS
0,03/27/2021,1075364.0,1210739.0
1,03/28/2021,644803.0,753778.0
2,03/29/2021,1489100.0,1530535.0
3,03/30/2021,1597567.0,1638660.0
4,03/31/2021,1543053.0,1583583.0
5,04/01/2021,1549435.0,1595717.0
6,04/02/2021,1438211.0,1512637.0
7,03/20/2021,1025792.0,1156998.0
8,03/21/2021,800090.0,928518.0
9,03/22/2021,1550407.0,1574028.0
10,03/23/2021,1608785.0,1625421.0
11,03/24/2021,1582456.0,1597661.0
12,03/25/2021,1627878.0,1643510.0
13,03/26/2021,1596922.0,1642867.0
14,03/13/2021,1041477.0,1175417.0
15,03/14/2021,739139.0,847604.0
16,03/15/2021,1498437.0,1520360.0
17,03/16/2021,1556453.0,1575295.0
18,03/17/2021,1586980.0,1610023.0
19,03/18/2021,1515665.0,1541136.0
20,03/19/2021,1586731.0,1626657.0
21,03/06/2021,974880.0,1101459.0
22,03/07/2021,752890.0,866584.0
23,03/08/2021,1539746.0,1560741.0
24,03/09/2021,1613036.0,1641823.0
25,03/10/2021,1620031.0,1644946.0
26,03/11/2021,1648289.0,1687233.0
27,03/12/2021,1646115.0,1707115.0
28,02/27/2021,900396.0,1010619.0
29,02/28/2021,688617.0,790247.0
30,03/01/2021,1523051.0,1541187.0
31,03/02/2021,1558427.0,1578435.0
32,03/03/2021,1633477.0,1652313.0
33,03/04/2021,1600783.0,1620869.0
34,03/05/2021,1584653.0,1629983.0
